month_period,id,masterId,propertyId,roomId,numChild,price,commission,range_booking_arrival,num_of_nights,price_per_day,year,month,year_month,used_room_nights,leftover_rooms
2026-03,81250621.5,57630054.20018536,179195.0,388811.0,0.0,3029400.0,625482.0,45.5,4.5,677160.0,2026,3,2026_03,13.0,49.0
2026-04,80413077.5,68591832.10009268,179195.0,388811.0,0.0,3227850.0,581013.0,98.0,4.5,716175.0,2026,4,2026_04,13.0,47.0
2026-05,79863374.6,66313686.92011122,179195.0,388811.0,0.0,4623552.4,832239.4,143.2,6.0,769857.4857142858,2026,5,2026_05,32.0,30.0
2026-06,80550674.6,62224314.56014829,179195.0,388811.0,0.0,5744925.0,1034086.4,157.4,6.6,869014.2857142857,2026,6,2026_06,33.0,27.0
2026-07,80529211.75,69381126.85009268,179195.0,388811.0,0.0,5215500.0,938790.0,203.0,3.5,1496250.0,2026,7,2026_07,18.0,44.0
2026-08,79370896.0,68363685.26675935,179195.0,388811.0,0.0,5532750.0,995895.0,247.5,3.8333333333333335,1434000.0,2026,8,2026_08,29.0,33.0
2022-12,36956086.71428572,45805919.94293658,179195.0,388812.0,0.7142857142857143,2914556.3200000003,105360.28571428572,5.857142857142857,6.571428571428571,542654.7191836735,2022,12,2022_12,26.0,160.0
2023-01,37219963.0,52522094.65013902,179195.0,388812.0,0.25,3049745.75,548954.5,7.0,6.25,448367.18888888886,2023,1,2023_01,59.0,127.0
2023-02,38260631.333333336,51140427.80012357,179195.0,388812.0,0.0,1783101.3333333333,320958.6666666667,11.666666666666666,4.0,445775.3333333333,2023,2,2023_02,45.0,123.0
2023-03,39573928.875,57630054.20018536,179195.0,388812.0,0.125,1772316.5,319017.0,6.0,2.875,671764.1666666666,2023,3,2023_03,74.0,112.0
2023-04,40482800.44444445,53888715.266810834,179195.0,388812.0,0.0,2651254.6666666665,477226.0,8.777777777777779,3.555555555555556,723430.1000000001,2023,4,2023_04,79.0,101.0
2023-05,41996948.266666666,50383301.50676552,179195.0,388812.0,0.0,2030062.4,376557.93333333335,2.8,2.8,782056.9755555555,2023,5,2023_05,47.0,139.0
2023-06,43057249.4117647,55925930.58839885,179195.0,388812.0,0.0,2090623.794117647,472289.2647058824,4.852941176470588,3.411764705882353,629018.8541666667,2023,6,2023_06,136.0,44.0
2023-07,43521960.11111111,55103547.44459891,179195.0,388812.0,0.1944444444444444,2815650.972222222,623611.9722222222,23.30555555555556,3.0,929960.6157407408,2023,7,2023_07,128.0,58.0
2023-08,43056716.79365079,54809045.97475617,179195.0,388812.0,0.1428571428571428,2825568.8412698414,588724.3015873015,63.42857142857143,2.761904761904762,1043059.4232804232,2023,8,2023_08,180.0,6.0
2023-09,45792118.98039216,55789900.2472151,179195.0,388812.0,0.0196078431372549,2893041.7843137253,665399.6078431372,18.058823529411764,3.0,995600.633006536,2023,9,2023_09,166.0,14.0
2023-10,46752050.38095238,55759932.04777351,179195.0,388812.0,0.0476190476190476,2312034.4285714286,531767.9285714285,20.80952380952381,3.4761904761904763,718008.1097557205,2023,10,2023_10,158.0,28.0
2023-11,47243545.7368421,53574644.54748549,179195.0,388812.0,0.0,2464169.4736842103,566758.8947368421,36.10526315789474,4.526315789473684,542044.6136591479,2023,11,2023_11,99.0,81.0
2023-12,48789231.13333333,56294473.44016064,179195.0,388812.0,0.0,2347866.466666667,540009.2666666667,20.666666666666668,3.533333333333333,661401.4666666667,2023,12,2023_12,84.0,102.0
2024-01,49431301.12903226,56090484.129181735,179195.0,388812.0,0.1290322580645161,1960192.1290322584,450844.1935483871,26.032258064516128,4.161290322580645,476759.07849462365,2024,1,2024_01,130.0,56.0
2024-02,50265007.5,56931997.30850325,179195.0,388812.0,0.0,2174568.333333333,500150.75,37.75,4.625,475618.6641203704,2024,2,2024_02,151.0,23.0
2024-03,50145981.615384616,57630054.20018535,179195.0,388812.0,0.1538461538461538,3425036.076923077,787758.3846153846,72.07692307692308,6.384615384615385,525580.9542406312,2024,3,2024_03,112.0,74.0
2024-04,53395797.13793104,56214408.62081749,179195.0,388812.0,0.0344827586206896,2452209.6551724137,564008.2068965518,15.79310344827586,3.5172413793103448,693626.4527093596,2024,4,2024_04,135.0,45.0
2024-05,53360520.16216216,56716637.97853368,179195.0,388812.0,0.027027027027027,2282975.054054054,525084.2702702703,46.86486486486486,3.216216216216216,698678.1686936937,2024,5,2024_05,163.0,23.0
2024-06,53989280.333333336,56602558.27513901,179195.0,388812.0,0.2083333333333333,3058581.708333333,703473.8333333334,67.75,3.625,830676.4299603174,2024,6,2024_06,96.0,84.0
2024-07,55775739.29787234,56925354.93630824,179195.0,388812.0,0.1914893617021276,3599233.234042553,827823.6382978724,49.74468085106383,3.425531914893617,1074751.006585613,2024,7,2024_07,172.0,14.0
2024-08,55615518.03030303,56308377.945572495,179195.0,388812.0,0.2424242424242424,3450329.075757576,763132.7424242424,81.9090909090909,2.893939393939394,1189541.7040404042,2024,8,2024_08,177.0,9.0
2024-09,59484978.56666667,58079016.96014829,179195.0,388812.0,0.0333333333333333,3623754.233333333,694149.8666666667,21.066666666666663,3.466666666666667,1053554.8683333334,2024,9,2024_09,136.0,44.0
2024-10,60710898.09090909,58600477.27285366,179195.0,388812.0,0.3181818181818182,2576922.772727273,463846.2727272727,17.772727272727273,3.090909090909091,840396.4204545454,2024,10,2024_10,79.0,107.0
2024-11,57976763.5,57803408.60009268,179195.0,388812.0,0.0,3175200.0,730296.0,116.0,5.0,635040.0,2024,11,2024_11,33.0,147.0
2024-12,58626368.66666666,57630054.20018536,179195.0,388812.0,0.0,4318704.333333333,951897.0,137.33333333333334,4.666666666666667,858777.6666666666,2024,12,2024_12,22.0,164.0
2025-03,67468301.0,57630054.20018536,179195.0,388812.0,0.0,3460470.0,692094.0,3.0,5.0,671666.25,2025,3,2025_03,68.0,118.0
2025-04,68654331.0,63121554.60009268,179195.0,388812.0,0.5,2090884.25,418177.0,5.625,4.0,558144.3958333334,2025,4,2025_04,107.0,73.0
2025-05,69984465.4,58871302.58016682,179195.0,388812.0,0.0,3383494.7,609029.0,1.3,4.4,778049.89,2025,5,2025_05,119.0,67.0
2025-06,70987078.55555555,60508957.71125528,179195.0,388812.0,0.2222222222222222,4019675.111111111,723541.5555555555,12.444444444444445,5.0,811694.1126984127,2025,6,2025_06,69.0,111.0
2025-07,70573058.3125,63438902.95009847,179195.0,388812.0,0.46875,4942950.25,889731.0625,51.8125,3.625,1374149.9503720235,2025,7,2025_07,139.0,47.0
2025-08,71404807.25925925,61612173.93346034,179195.0,388812.0,0.2777777777777778,3516529.907407407,632975.3518518518,66.0,2.6481481481481484,1337544.3395061728,2025,8,2025_08,173.0,13.0
2025-09,75188494.2,61064557.96014829,179195.0,388812.0,0.4,4384784.3,789261.2,11.9,3.4,1316532.0444444444,2025,9,2025_09,58.0,122.0
2025-10,75788541.0,66965428.22509268,179195.0,388812.0,0.125,5391538.875,970477.25,20.75,7.375,731653.191468254,2025,10,2025_10,89.0,97.0
2025-11,78379053.5,61713034.36014829,179195.0,388812.0,0.0,1887387.9,339730.0,0.1,3.6,576381.1285714286,2025,11,2025_11,30.0,150.0
2025-12,79638353.7,70945822.18007414,179195.0,388812.0,0.4,4390223.1,790240.3,3.8,6.0,753194.212012987,2025,12,2025_12,62.0,124.0
2026-03,81429758.0,57630054.20018536,179195.0,388812.0,0.0,2640000.0,607200.0,52.0,5.0,528000.0,2026,3,2026_03,5.0,181.0
2026-06,81014011.5,69322032.60009268,179195.0,388812.0,1.0,24177705.0,4351987.0,163.0,19.0,1272510.7894736845,2026,6,2026_06,2.0,178.0
2026-07,80029858.0,80029855.0,179195.0,388812.0,0.5,2409750.0,433755.0,190.0,2.0,1204875.0,2026,7,2026_07,44.0,142.0
2026-08,81128459.5,69437310.76675935,179195.0,388812.0,0.5,5531641.833333333,995695.5,202.5,5.0,1122913.1190476192,2026,8,2026_08,30.0,156.0
2022-12,36985854.25,57630054.20018536,179195.0,388813.0,0.0,1730550.25,146461.5,2.0,3.5,511764.7083333334,2022,12,2022_12,12.0,50.0
2023-01,37435697.2,55559311.380166814,179195.0,388813.0,0.0,1082717.5,82686.1,7.9,2.6,401357.5,2023,1,2023_01,25.0,37.0
2023-02,38771307.75,52906345.15013902,179195.0,388813.0,0.0,960744.375,172934.125,1.875,2.625,372674.4895833333,2023,2,2023_02,22.0,34.0
2023-03,39479420.75,57630054.20018536,179195.0,388813.0,0.0,1144811.125,206065.875,2.125,3.625,371811.15773809527,2023,3,2023_03,31.0,31.0
2023-04,40483401.25,55265529.42516219,179195.0,388813.0,0.0,1445648.875,260217.0,9.375,2.125,658562.5520833334,2023,4,2023_04,21.0,39.0
2023-05,42103010.90909091,57630054.200185366,179195.0,388813.0,0.0,2030097.5454545452,382695.8181818182,2.1818181818181817,3.363636363636364,597061.0606060607,2023,5,2023_05,37.0,25.0
2023-06,42737569.35714286,56533341.75731497,179195.0,388813.0,0.0,1586572.2142857143,345070.5,13.571428571428571,2.642857142857143,592476.9535714285,2023,6,2023_06,43.0,17.0
2023-07,42773385.21052632,55808337.44227111,179195.0,388813.0,0.1052631578947368,1841575.5789473683,384035.6842105263,43.26315789473684,2.3684210526315788,779802.4912280702,2023,7,2023_07,48.0,14.0
2023-08,43595870.708333336,56348524.68350325,179195.0,388813.0,0.0,1879703.1666666667,392876.7916666667,49.75,2.458333333333333,755100.5798611111,2023,8,2023_08,60.0,2.0
2023-09,45598256.04,56219468.53616312,179195.0,388813.0,0.0,1680413.08,386495.0,25.96,2.2,752090.68,2023,9,2023_09,57.0,3.0
2023-10,46161867.76190476,56449434.94302485,179195.0,388813.0,0.0,1310387.0,301389.0,36.80952380952381,2.238095238095238,596099.8214285715,2023,10,2023_10,58.0,4.0
2023-11,47764595.2,56594764.980166815,179195.0,388813.0,0.0,1329514.9,305788.4,20.5,2.8,492796.4333333333,2023,11,2023_11,31.0,29.0
2023-12,47332120.333333336,55090301.56680568,179195.0,388813.0,0.0833333333333333,1599285.8333333333,367835.5833333333,61.91666666666666,3.583333333333333,464780.5,2023,12,2023_12,43.0,19.0
2024-01,49398605.92307692,56966756.72324802,179195.0,388813.0,0.0,1072343.6153846155,246639.0769230769,30.07692307692308,2.923076923076923,356953.48076923075,2024,1,2024_01,38.0,24.0
2024-02,49993918.38461538,56087174.78477223,179195.0,388813.0,0.0,1588241.2307692308,365295.6923076923,42.76923076923077,4.615384615384615,321513.4898190045,2024,2,2024_02,51.0,7.0
2024-03,50165368.9,57630054.20018536,179195.0,388813.0,0.0,1143961.2,263111.1,74.5,3.0,395807.175,2024,3,2024_03,30.0,32.0
2024-04,51199379.6,57328128.92017301,179195.0,388813.0,0.0,1150732.8,264668.4666666667,75.13333333333334,2.8666666666666667,419888.5333333333,2024,4,2024_04,49.0,11.0
2024-05,52465209.85714286,57019884.28589082,179195.0,388813.0,0.0,1039000.0,238969.9523809524,75.04761904761905,2.333333333333333,469250.9206349207,2024,5,2024_05,49.0,13.0
2024-06,53966008.38888889,57630054.20018536,179195.0,388813.0,0.0,1197022.8333333333,275315.22222222225,62.22222222222222,2.333333333333333,524975.7407407408,2024,6,2024_06,48.0,12.0
2024-07,55124043.09090909,56755241.60923414,179195.0,388813.0,0.0909090909090909,1997651.7272727275,459459.8636363637,61.5,2.6818181818181817,752769.8484848485,2024,7,2024_07,60.0,2.0
2024-08,54327189.8,56364425.09612604,179195.0,388813.0,0.08,2085916.48,475001.92,113.4,2.48,848122.23,2024,8,2024_08,60.0,2.0
2024-09,57689153.63157895,57630054.20018536,179195.0,388813.0,0.0,2160429.210526316,466867.0,62.526315789473685,2.8421052631578947,783231.0570175439,2024,9,2024_09,54.0,6.0
2024-10,60519104.35714286,58297830.371574216,179195.0,388813.0,0.0,1499784.642857143,283285.71428571426,22.214285714285715,3.0,503825.1398809524,2024,10,2024_10,45.0,17.0
2024-11,58770793.571428575,57167182.88587316,179195.0,388813.0,0.0,1954611.0,392735.1428571429,94.14285714285714,3.857142857142857,508113.0,2024,11,2024_11,32.0,28.0
2024-12,62810320.6,58623903.36014829,179195.0,388813.0,0.0,2375001.2,427500.2,30.8,3.6,632664.0666666667,2024,12,2024_12,17.0,45.0
2025-01,64505574.0,59273592.15013902,179195.0,388813.0,0.0,1664686.75,299643.75,8.0,2.75,641025.5833333334,2025,1,2025_01,13.0,49.0
2025-02,66502442.0,60618287.13345691,179195.0,388813.0,0.0,1000566.0,183844.0,0.3333333333333333,2.333333333333333,469854.0,2025,2,2025_02,12.0,44.0
2025-03,67446532.75,58795892.55016219,179195.0,388813.0,0.0,2104405.25,420881.0,5.25,4.25,497612.4553571429,2025,3,2025_03,28.0,34.0
2025-04,68443848.85714285,57630054.20018536,179195.0,388813.0,0.0,1204453.857142857,240890.7142857143,6.571428571428571,3.0,445317.1292517007,2025,4,2025_04,35.0,25.0
2025-05,69876236.45454545,57630054.200185366,179195.0,388813.0,0.0,1514852.818181818,272673.54545454547,4.545454545454546,2.636363636363636,565170.4545454546,2025,5,2025_05,44.0,18.0
2025-06,70108349.83333333,61891197.88345691,179195.0,388813.0,0.1666666666666666,1642285.25,295611.3333333333,24.166666666666668,2.6666666666666665,623596.2777777778,2025,6,2025_06,48.0,12.0
2025-07,70418532.72727273,63335489.65464656,179195.0,388813.0,0.7272727272727273,4580509.090909091,824491.6363636364,57.63636363636363,3.909090909090909,1186047.2727272727,2025,7,2025_07,39.0,23.0
2025-08,70648579.16666667,60576597.10014418,179195.0,388813.0,0.1666666666666666,3197043.888888889,575467.8888888889,80.72222222222223,2.4444444444444446,1300669.4444444445,2025,8,2025_08,60.0,2.0
2025-09,75182256.75,57630054.20018536,179195.0,388813.0,0.0,3969189.75,714454.25,9.75,3.75,1070777.4375,2025,9,2025_09,23.0,37.0
2025-10,76201334.125,57630054.20018536,179195.0,388813.0,0.125,2328819.625,419187.625,17.875,3.875,590211.5520833334,2025,10,2025_10,41.0,21.0
2025-11,78079425.18181819,57630054.200185366,179195.0,388813.0,0.0,798414.5454545454,143714.72727272726,2.4545454545454546,1.9090909090909087,437026.9090909091,2025,11,2025_11,22.0,38.0
2025-12,79410504.27272727,59582619.45471396,179195.0,388813.0,0.0909090909090909,1714599.818181818,308627.8181818182,6.909090909090909,3.090909090909091,579649.8701298701,2025,12,2025_12,32.0,30.0
2026-01,80691001.33333333,59967233.51127587,179195.0,388813.0,0.1111111111111111,571356.0,112631.33333333331,10.333333333333334,1.5555555555555556,366516.0,2026,1,2026_01,22.0,40.0
2026-02,77969313.0,57630054.20018536,179195.0,388813.0,0.0,6599880.0,1187978.0,87.0,14.0,471420.0,2026,2,2026_02,15.0,41.0
2026-03,80627486.0,57630054.20018536,179195.0,388813.0,0.0,952560.0,171461.0,66.0,2.0,476280.0,2026,3,2026_03,2.0,60.0
2026-04,79658606.25,63110943.15013902,179195.0,388813.0,0.25,3652568.75,657462.5,120.25,7.5,486124.8538961039,2026,4,2026_04,35.0,25.0
2026-05,79087017.0,57630054.20018536,179195.0,388813.0,0.0,2523622.5,454252.0,168.5,4.5,558967.5,2026,5,2026_05,13.0,49.0
2026-06,80705333.0,57630054.20018536,179195.0,388813.0,0.0,1229681.5,221343.0,152.0,2.0,614840.75,2026,6,2026_06,4.0,56.0
2026-07,80035918.0,68832985.10009268,179195.0,388813.0,0.25,8581464.0,1544663.5,192.0,8.0,1085076.0,2026,7,2026_07,32.0,30.0
2026-08,79975521.6,75436190.84003708,179195.0,388813.0,0.0,4651200.0,837216.0,235.0,3.8,1224000.0,2026,8,2026_08,19.0,43.0
2023-04,41258858.0,51081573.92011122,193394.0,416397.0,0.0,1682829.918,0.0,1.2,3.6,468590.6295,2023,4,2023_04,11.0,139.0
2023-05,42096650.02380952,53582129.10013682,193394.0,416397.0,0.0,983475.261904762,173110.92857142858,1.0714285714285714,2.523809523809524,386160.0654761905,2023,5,2023_05,126.0,29.0
2023-06,43101195.780487806,52973954.86841928,193394.0,416397.0,0.0,907219.048780488,163299.46341463414,1.4146341463414631,2.1219512195121952,421142.68699186994,2023,6,2023_06,113.0,37.0
2023-07,44190040.95348837,56346049.832726255,193394.0,416397.0,0.0232558139534883,1370540.1860465116,246697.27906976745,4.093023255813954,2.3255813953488373,584203.1414728682,2023,7,2023_07,131.0,24.0
2023-08,44648564.875,51144413.76438171,193394.0,416397.0,0.0714285714285714,2012417.9732142857,339301.3571428572,19.910714285714285,2.3035714285714284,845928.2636904762,2023,8,2023_08,144.0,11.0
2023-09,46433948.780487806,56254623.663577385,193394.0,416397.0,0.0,1976036.756097561,355686.65853658534,0.8292682926829268,3.097560975609756,645903.7010743322,2023,9,2023_09,132.0,18.0
2023-10,47159285.44,55053793.35214087,193394.0,416397.0,0.0,1249309.4,224875.68,9.24,2.68,465032.08,2023,10,2023_10,90.0,65.0
2023-11,48396888.63636363,56750117.27289578,193394.0,416397.0,0.0,884434.5454545454,159198.36363636365,1.3636363636363635,2.5454545454545454,348971.3333333333,2023,11,2023_11,62.0,88.0
2023-12,49338371.5,55142052.44012975,193394.0,416397.0,0.0333333333333333,900613.2666666667,162110.43333333332,2.066666666666667,1.8666666666666667,493956.68809523806,2023,12,2023_12,84.0,71.0
2024-01,50300426.294117644,56733171.47075179,193394.0,416397.0,0.0,786738.9411764706,141613.0,1.4705882352941178,2.0588235294117645,384165.6470588236,2024,1,2024_01,55.0,100.0
2024-02,51624000.86363637,56823570.76379645,193394.0,416397.0,0.0,663249.5,119384.95454545454,2.0454545454545454,2.0,323236.9318181818,2024,2,2024_02,88.0,57.0
2024-03,52665056.05714285,56890885.88587317,193394.0,416397.0,0.0,785456.6,141382.2,1.2285714285714286,2.085714285714286,361963.6457142857,2024,3,2024_03,96.0,59.0
2024-04,53939820.58064516,57391014.38081856,193394.0,416397.0,0.0,1189272.1935483871,214069.09677419355,0.9032258064516128,2.806451612903226,426293.2853302612,2024,4,2024_04,117.0,33.0
2024-05,55099516.17142857,57254115.08587317,193394.0,416397.0,0.0,1175919.7714285713,211665.5428571429,0.9142857142857144,2.3714285714285714,490141.0341496599,2024,5,2024_05,134.0,21.0
2024-06,56375338.676470585,57630054.20018536,193394.0,416397.0,0.0,1126848.9117647058,202832.85294117648,1.2352941176470589,2.176470588235294,511518.1274509804,2024,6,2024_06,113.0,37.0
2024-07,57665810.05263158,57607464.38961515,193394.0,416397.0,0.0,1943861.7631578948,349895.05263157893,3.1578947368421053,2.9473684210526314,649599.4093757119,2024,7,2024_07,140.0,15.0
2024-08,57880304.538461536,57389418.94243245,193394.0,416397.0,0.0384615384615384,2535869.1923076925,456456.4230769231,29.01923076923077,2.4615384615384617,1017777.9326923076,2024,8,2024_08,149.0,6.0
2024-09,60122850.09090909,58004081.50469711,193394.0,416397.0,0.0,1599833.6136363635,287970.0681818182,4.75,2.4318181818181817,662553.3204545454,2024,9,2024_09,141.0,9.0
2024-10,61349590.78571428,58315412.900150046,193394.0,416397.0,0.0,1239174.880952381,223051.54761904763,2.4761904761904763,2.5476190476190474,476327.34217687073,2024,10,2024_10,128.0,27.0
2024-11,62571643.25714286,57911443.9887462,193394.0,416397.0,0.0,768529.1142857143,138335.2857142857,0.6857142857142857,1.8571428571428568,411800.8904761905,2024,11,2024_11,85.0,65.0
2024-12,62153268.64285714,57630054.20018536,193394.0,416397.0,0.0,2415022.5,434704.0,43.285714285714285,3.857142857142857,557691.7014896867,2024,12,2024_12,53.0,102.0
2025-01,64793209.538461536,59531799.26167392,193394.0,416397.0,0.0,579045.1538461539,104228.1153846154,1.1538461538461535,1.5769230769230769,366921.5164835165,2025,1,2025_01,67.0,88.0
2025-02,66015909.47058824,58098540.71782152,193394.0,416397.0,0.0,768409.5882352941,138313.82352941178,3.0588235294117645,2.0,380841.3529411765,2025,2,2025_02,51.0,89.0
2025-03,67330728.8235294,57630054.20018536,193394.0,416397.0,0.0,786352.8235294118,141543.4705882353,0.8823529411764706,2.3529411764705883,328282.85294117645,2025,3,2025_03,90.0,65.0
2025-04,68902551.88461539,58915966.10016397,193394.0,416397.0,0.1153846153846153,1061396.6153846155,191051.34615384616,1.1538461538461535,2.576923076923077,415217.34606227104,2025,4,2025_04,94.0,56.0
2025-05,69959852.94,59858398.44415199,193394.0,416397.0,0.02,1005790.16,181042.2,0.94,2.08,477598.8033333333,2025,5,2025_05,119.0,36.0
2025-06,71379784.13157895,60199556.11067753,193394.0,416397.0,0.0,1077214.7368421052,193898.7105263158,1.6842105263157894,2.289473684210526,465992.36271929817,2025,6,2025_06,131.0,19.0
2025-07,71848053.94117647,60970420.67660688,193394.0,416397.0,0.0294117647058823,2161614.117647059,389090.5294117647,24.323529411764707,2.617647058823529,787773.0095588235,2025,7,2025_07,135.0,20.0
2025-08,71686010.82978724,61453372.71502376,193394.0,416397.0,0.0638297872340425,2917383.787234043,522543.4468085106,58.51063829787234,3.1702127659574466,950628.6914893616,2025,8,2025_08,151.0,4.0
2025-09,75299422.08,59753639.97616312,193394.0,416397.0,0.0,2155495.76,387989.2,5.64,3.48,602515.7066666667,2025,9,2025_09,148.0,2.0
2025-10,77003996.08,59188181.46417053,193394.0,416397.0,0.0,1027219.36,184899.36,0.96,2.16,462571.9066666666,2025,10,2025_10,114.0,41.0
2025-11,78128316.9090909,61332168.3456062,193394.0,416397.0,0.0,745761.0,134236.9090909091,1.181818181818182,1.818181818181818,400978.0454545455,2025,11,2025_11,91.0,59.0
2025-12,78792418.25,64711922.71679024,193394.0,416397.0,0.0,1837485.0,330747.25,29.25,2.4166666666666665,768852.25,2025,12,2025_12,88.0,67.0
2026-01,80694306.5,69225663.10009268,193394.0,416397.0,0.0,1487160.0,267688.875,0.625,4.25,363965.4,2026,1,2026_01,37.0,118.0
2023-04,41258854.0,57630054.20018536,193394.0,416398.0,0.0,1598940.0,0.0,2.0,3.0,532980.0,2023,4,2023_04,3.0,87.0
2023-05,41965266.94736842,55987531.12648163,193394.0,416398.0,0.0,1093354.1263157893,183208.0,3.3157894736842106,2.526315789473684,425355.5984962406,2023,5,2023_05,69.0,24.0
2023-06,43185998.833333336,54426456.4334775,193394.0,416398.0,0.0,1268008.0,228241.5,1.5555555555555556,2.4444444444444446,509058.8571428572,2023,6,2023_06,72.0,18.0
2023-07,44148340.266666666,55835736.773493975,193394.0,416398.0,0.0,1783033.1333333333,320946.06666666665,3.2666666666666666,2.7333333333333334,642867.8444444444,2023,7,2023_07,74.0,19.0
2023-08,45224594.190476194,54668772.00966504,193394.0,416398.0,0.0,2858446.095238095,514520.28571428574,4.476190476190476,2.619047619047619,1098228.2936507936,2023,8,2023_08,83.0,10.0
2023-09,46529363.89473684,57034874.347544014,193394.0,416398.0,0.0,1751967.5263157894,315354.15789473685,1.105263157894737,2.526315789473684,700301.4122807018,2023,9,2023_09,67.0,23.0
2023-10,47265507.16666666,55923109.8334878,193394.0,416398.0,0.0,1602258.1666666667,288406.3333333333,5.833333333333333,2.6666666666666665,602010.8055555556,2023,10,2023_10,33.0,60.0
2023-11,48501461.75,53044076.10009268,193394.0,416398.0,0.0,5206862.5,937235.25,1.5,11.25,358739.06944444444,2023,11,2023_11,24.0,66.0
2023-12,49326327.66666666,56729685.06683143,193394.0,416398.0,0.1111111111111111,913863.0,164495.33333333334,1.2222222222222223,1.7777777777777777,573042.75,2023,12,2023_12,67.0,26.0
2024-01,50205383.66666666,57630054.20018536,193394.0,416398.0,0.0,1155937.3333333333,208068.66666666663,0.3333333333333333,2.333333333333333,480937.3333333333,2024,1,2024_01,42.0,51.0
2024-02,51642114.625,56876441.42516219,193394.0,416398.0,0.0,1191155.625,214408.0,1.875,3.125,378363.65625,2024,2,2024_02,30.0,57.0
2024-03,52905591.0,57630054.20018536,193394.0,416398.0,0.0,1043465.1428571428,187824.0,0.8571428571428571,2.142857142857143,458844.7380952381,2024,3,2024_03,27.0,66.0
2024-04,53922383.333333336,57323916.18350325,193394.0,416398.0,0.0833333333333333,1188018.0,213843.3333333333,0.75,2.5,489404.25,2024,4,2024_04,55.0,35.0
2024-05,55206057.45,57259869.97015755,193394.0,416398.0,0.0,1451894.95,261341.1,0.7,2.7,541691.8571428572,2024,5,2024_05,81.0,12.0
2024-06,56406844.64705882,57511080.2942812,193394.0,416398.0,0.0,1591033.5294117648,286386.17647058825,1.7647058823529411,2.7058823529411766,597732.4019607843,2024,6,2024_06,68.0,22.0
2024-07,57694877.51851852,57601528.05941716,193394.0,416398.0,0.0,2028294.5925925928,365092.9259259259,1.962962962962963,2.6296296296296298,746229.6084656084,2024,7,2024_07,78.0,15.0
2024-08,57866668.4117647,57726050.10598048,193394.0,416398.0,0.1764705882352941,2676424.117647059,481756.20588235295,27.38235294117647,2.5294117647058822,1051102.4705882352,2024,8,2024_08,93.0,0.0
2024-09,60187864.36666667,58271613.97346308,193394.0,416398.0,0.0,1650488.566666667,297087.93333333335,5.6,2.2,741320.9944444444,2024,9,2024_09,82.0,8.0
2024-10,61412976.47058824,58366459.92956442,193394.0,416398.0,0.0,1332567.1176470588,239862.11764705885,1.2941176470588236,2.4705882352941178,545584.4033613445,2024,10,2024_10,61.0,32.0
2024-11,62457591.0,57630054.20018536,193394.0,416398.0,0.0,1409605.0,253728.8,1.0,3.0,479771.4571428572,2024,11,2024_11,28.0,62.0
2024-12,62840020.16666666,58548292.00015447,193394.0,416398.0,0.0,2008977.0,361615.8333333333,29.0,3.0,657235.5,2024,12,2024_12,23.0,70.0
2025-01,65211047.0,57630054.20018536,193394.0,416398.0,0.0,833490.0,150028.0,0.5,2.0,439830.0,2025,1,2025_01,24.0,69.0
2025-02,66498514.0,57630054.20018536,193394.0,416398.0,0.0,780346.0,140462.0,0.0,2.0,390173.0,2025,2,2025_02,2.0,82.0
2025-03,67286989.5,57630054.20018536,193394.0,416398.0,0.0,1435591.25,258406.75,3.25,3.75,418035.3857142857,2025,3,2025_03,58.0,35.0
2025-04,68736327.1764706,58295062.18840975,193394.0,416398.0,0.0,786510.4117647059,141571.82352941178,2.764705882352941,1.7058823529411764,469819.9019607843,2025,4,2025_04,48.0,42.0
2025-05,69855053.8,58800190.880166814,193394.0,416398.0,0.1,1389491.9,250108.7,1.2,2.4,567781.25,2025,5,2025_05,48.0,45.0
2025-06,71425625.83333333,60001595.50015447,193394.0,416398.0,0.0,837405.0,150733.0,0.6666666666666666,1.5,577570.5,2025,6,2025_06,70.0,20.0
2025-07,72201024.73913044,60078128.5131966,193394.0,416398.0,0.0434782608695652,2687037.8260869565,483666.8260869565,20.043478260869566,3.0869565217391304,858829.7267080744,2025,7,2025_07,86.0,7.0
2025-08,72302184.3076923,62008167.79243601,193394.0,416398.0,0.0,3107371.153846154,559326.8461538461,44.23076923076923,3.0384615384615383,1044342.6923076924,2025,8,2025_08,89.0,4.0
2025-09,75603730.29411764,59749785.00016356,193394.0,416398.0,0.0,1670216.6470588236,300639.0588235294,0.7647058823529411,2.5294117647058822,657540.3795518207,2025,9,2025_09,88.0,2.0
2025-10,76753848.0,67368349.60009268,193394.0,416398.0,0.0,1288296.0,231893.5,0.5,2.0,644148.0,2025,10,2025_10,72.0,21.0
2025-11,78212466.5,67921260.10009268,193394.0,416398.0,0.0,1951776.0,351320.0,11.0,4.0,487944.0,2025,11,2025_11,27.0,63.0
2025-12,78156961.875,65555047.87511585,193394.0,416398.0,0.0,2334622.5,420232.0,41.375,3.625,570456.9642857143,2025,12,2025_12,54.0,39.0
2026-01,81378337.0,73462242.06672846,193394.0,416398.0,0.0,494910.0,89084.0,0.0,1.0,494910.0,2026,1,2026_01,8.0,85.0
2023-04,41258857.0,57630054.20018536,193394.0,416400.0,1.0,1426142.7,0.0,1.0,3.0,475380.9,2023,4,2023_04,2.0,88.0
