id,propertyId,name,roomType,qty,minPrice,minStay,maxStay,restrictionStrategy,maxPeople,maxAdult,maxChildren,taxPercentage,taxPerson,rackRate,cleaningFee,securityDeposit,sellPriority,roomSize,highlightColor,includeInReports,overbookingProtection,blockAfterCheckOutDays,controlPriority,dependencies,templates,unitAllocation,unallocatedUnit,units,featureCodes
416400,193394,Budget Twin Room,double,3,0,,365,stayThrough,2,,,0,0,0,0,0,5.0,,ffffff,True,property,0,10,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '09', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '10', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '11', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419104,194837,Double Room with Pool View,double,2,0,,365,stayThrough,2,,,0,0,400000,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419106, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '05', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '06', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['CLOSETS_IN_ROOM'], ['SEPARATE_TOILET_AREA'], ['DESK'], ['LUXORY_LINEN'], ['AIR_CONDITIONING'], ['PRIVATE_BATHROOM'], ['TOILETRIES'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419105,194837,Twin Room with Pool View,twin,3,0,,365,stayThrough,2,,,0,0,500000,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419106, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '01', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '02', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '03', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['TOILETRIES'], ['PRIVATE_BATHROOM'], ['AIR_CONDITIONING'], ['LUXORY_LINEN'], ['DESK'], ['SEPARATE_TOILET_AREA'], ['CLOSETS_IN_ROOM']]"
419106,194837,Villa with Private Pool,villa,1,0,,365,stayThrough,10,,,0,0,3500000,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 5}, 'dependentRoomId1': 419104, 'dependentRoomId2': 419105, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['PRIVATE_BATHROOM'], ['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419343,194837,Airbnb A,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419344,194837,Airbnb B,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419345,194837,Airbnb C,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419346,194837,Airbnb D,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419347,194837,Airbnb Private 3 BR,double,1,0,,365,stayThrough,2,,,0,0,300,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 5}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419104, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419348,194837,Airbnb Private 4 BR,double,1,0,,365,stayThrough,2,,,0,0,400,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 5}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419104, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419349,194837,Airbnb Private 5 BR,double,1,0,,365,stayThrough,2,,,0,0,500,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 5}, 'dependentRoomId1': 419104, 'dependentRoomId2': 419105, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493968,194837,Airbnb F,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493969,194837,Airbnb G,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493970,194837,Airbnb H,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493972,194837,Airbnb I,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493973,194837,Airbnb J,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493974,194837,Airbnb K,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419105, 'dependentRoomId2': 419106, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419126,194842,Double Room with Pool View,double,3,0,,365,stayThrough,2,,,0,0,0,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419296, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '01', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '02', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '03', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['TABLES_AND_CHAIRS'], ['PRIVATE_BATHROOM'], ['SAFE'], ['LUXORY_LINEN'], ['AIR_CONDITIONING'], ['TOILETRIES'], ['SEPARATE_TOILET_AREA']]"
419129,194842,Twin Room with Pool View,twin,2,0,,365,stayThrough,2,,,0,0,0,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419296, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '05', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '06', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['SEPARATE_TOILET_AREA'], ['TABLES_AND_CHAIRS'], ['PRIVATE_BATHROOM'], ['SAFE'], ['LUXORY_LINEN'], ['AIR_CONDITIONING'], ['TOILETRIES']]"
